# BRON:
# KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 210:         4.419       52.165      -0.20  VALKENBURG
# 225:         4.575       52.463       4.40  IJMUIDEN
# 235:         4.785       52.924       0.50  DE KOOY
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# T10N     = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur; 
# TD       = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,    T,  T10,   TD,    P
# 
  225,20090612,   19,     ,     ,     ,     
  225,20090612,   20,     ,     ,     ,     
  225,20090612,   21,     ,     ,     ,     
  225,20090612,   22,     ,     ,     ,     
  225,20090612,   23,     ,     ,     ,     
  225,20090612,   24,     ,     ,     ,     
  225,20090613,    1,     ,     ,     ,     
  225,20090613,    2,     ,     ,     ,     
  225,20090613,    3,     ,     ,     ,     
  225,20090613,    4,     ,     ,     ,     
  225,20090613,    5,     ,     ,     ,     
  225,20090613,    6,     ,     ,     ,     
  225,20090613,    7,     ,     ,     ,     
  225,20090613,    8,     ,     ,     ,     
  225,20090613,    9,     ,     ,     ,     
  225,20090613,   10,     ,     ,     ,     
  225,20090613,   11,     ,     ,     ,     
  225,20090613,   12,     ,     ,     ,     
  225,20090613,   13,     ,     ,     ,     
  225,20090613,   14,     ,     ,     ,     
  225,20090613,   15,     ,     ,     ,     
  225,20090613,   16,     ,     ,     ,     
  225,20090613,   17,     ,     ,     ,     
  225,20090613,   18,     ,     ,     ,     
  225,20090613,   19,     ,     ,     ,     
  225,20090613,   20,     ,     ,     ,     
  225,20090613,   21,     ,     ,     ,     
  225,20090613,   22,     ,     ,     ,     
  225,20090613,   23,     ,     ,     ,     
  225,20090613,   24,     ,     ,     ,     
  225,20090614,    1,     ,     ,     ,     
  225,20090614,    2,     ,     ,     ,     
  225,20090614,    3,     ,     ,     ,     
  225,20090614,    4,     ,     ,     ,     
  225,20090614,    5,     ,     ,     ,     
  225,20090614,    6,     ,     ,     ,     
  225,20090614,    7,     ,     ,     ,     
  225,20090614,    8,     ,     ,     ,     
  225,20090614,    9,     ,     ,     ,     
  225,20090614,   10,     ,     ,     ,     
  225,20090614,   11,     ,     ,     ,     
  225,20090614,   12,     ,     ,     ,     
  225,20090614,   13,     ,     ,     ,     
  225,20090614,   14,     ,     ,     ,     
  225,20090614,   15,     ,     ,     ,     
  225,20090614,   16,     ,     ,     ,     
  225,20090614,   17,     ,     ,     ,     
  225,20090614,   18,     ,     ,     ,     
  225,20090614,   19,     ,     ,     ,     
  225,20090614,   20,     ,     ,     ,     
  225,20090614,   21,     ,     ,     ,     
  225,20090614,   22,     ,     ,     ,     
  225,20090614,   23,     ,     ,     ,     
  225,20090614,   24,     ,     ,     ,     
  225,20090615,    1,     ,     ,     ,     
  225,20090615,    2,     ,     ,     ,     
  225,20090615,    3,     ,     ,     ,     
  225,20090615,    4,     ,     ,     ,     
  225,20090615,    5,     ,     ,     ,     
  225,20090615,    6,     ,     ,     ,     
  225,20090615,    7,     ,     ,     ,     
  225,20090615,    8,     ,     ,     ,     
  225,20090615,    9,     ,     ,     ,     
  225,20090615,   10,     ,     ,     ,     
  225,20090615,   11,     ,     ,     ,     
  225,20090615,   12,     ,     ,     ,     
  225,20090615,   13,     ,     ,     ,     
  225,20090615,   14,     ,     ,     ,     
  225,20090615,   15,     ,     ,     ,     
  225,20090615,   16,     ,     ,     ,     
  225,20090615,   17,     ,     ,     ,     
  225,20090615,   18,     ,     ,     ,     
  225,20090615,   19,     ,     ,     ,     
  225,20090615,   20,     ,     ,     ,     
  225,20090615,   21,     ,     ,     ,     
  225,20090615,   22,     ,     ,     ,     
  225,20090615,   23,     ,     ,     ,     
  225,20090615,   24,     ,     ,     ,     
  225,20090616,    1,     ,     ,     ,     
  225,20090616,    2,     ,     ,     ,     
  225,20090616,    3,     ,     ,     ,     
  225,20090616,    4,     ,     ,     ,     
  225,20090616,    5,     ,     ,     ,     
  225,20090616,    6,     ,     ,     ,     
  225,20090616,    7,     ,     ,     ,     
  225,20090616,    8,     ,     ,     ,     
  225,20090616,    9,     ,     ,     ,     
  225,20090616,   10,     ,     ,     ,     
  225,20090616,   11,     ,     ,     ,     
  225,20090616,   12,     ,     ,     ,     
  225,20090616,   13,     ,     ,     ,     
  225,20090616,   14,     ,     ,     ,     
  225,20090616,   15,     ,     ,     ,     
  225,20090616,   16,     ,     ,     ,     
  225,20090616,   17,     ,     ,     ,     
  225,20090616,   18,     ,     ,     ,     
  225,20090616,   19,     ,     ,     ,     
  225,20090616,   20,     ,     ,     ,     
  225,20090616,   21,     ,     ,     ,     
  225,20090616,   22,     ,     ,     ,     
  225,20090616,   23,     ,     ,     ,     
  225,20090616,   24,     ,     ,     ,     
  225,20090617,    1,     ,     ,     ,     
  225,20090617,    2,     ,     ,     ,     
  225,20090617,    3,     ,     ,     ,     
  225,20090617,    4,     ,     ,     ,     
  225,20090617,    5,     ,     ,     ,     
  225,20090617,    6,     ,     ,     ,     
  225,20090617,    7,     ,     ,     ,     
  225,20090617,    8,     ,     ,     ,     
  225,20090617,    9,     ,     ,     ,     
  225,20090617,   10,     ,     ,     ,     
  225,20090617,   11,     ,     ,     ,     
  225,20090617,   12,     ,     ,     ,     
  225,20090617,   13,     ,     ,     ,     
  225,20090617,   14,     ,     ,     ,     
  225,20090617,   15,     ,     ,     ,     
  225,20090617,   16,     ,     ,     ,     
  225,20090617,   17,     ,     ,     ,     
  225,20090617,   18,     ,     ,     ,     
  225,20090617,   19,     ,     ,     ,     
  225,20090617,   20,     ,     ,     ,     
  225,20090617,   21,     ,     ,     ,     
  225,20090617,   22,     ,     ,     ,     
  225,20090617,   23,     ,     ,     ,     
  225,20090617,   24,     ,     ,     ,     
  225,20090618,    1,     ,     ,     ,     
  225,20090618,    2,     ,     ,     ,     
  225,20090618,    3,     ,     ,     ,     
  225,20090618,    4,     ,     ,     ,     
  225,20090618,    5,     ,     ,     ,     
  225,20090618,    6,     ,     ,     ,     
  225,20090618,    7,     ,     ,     ,     
  225,20090618,    8,     ,     ,     ,     
  225,20090618,    9,     ,     ,     ,     
  225,20090618,   10,     ,     ,     ,     
  225,20090618,   11,     ,     ,     ,     
  225,20090618,   12,     ,     ,     ,     
  225,20090618,   13,     ,     ,     ,     
  225,20090618,   14,     ,     ,     ,     
  225,20090618,   15,     ,     ,     ,     
  225,20090618,   16,     ,     ,     ,     
  225,20090618,   17,     ,     ,     ,     
  225,20090618,   18,     ,     ,     ,     
  225,20090618,   19,     ,     ,     ,     
  225,20090618,   20,     ,     ,     ,     
  225,20090618,   21,     ,     ,     ,     
  225,20090618,   22,     ,     ,     ,     
  225,20090618,   23,     ,     ,     ,     
  225,20090618,   24,     ,     ,     ,     
  225,20090619,    1,     ,     ,     ,     
  225,20090619,    2,     ,     ,     ,     
  225,20090619,    3,     ,     ,     ,     
  225,20090619,    4,     ,     ,     ,     
  225,20090619,    5,     ,     ,     ,     
  225,20090619,    6,     ,     ,     ,     
  225,20090619,    7,     ,     ,     ,     
  225,20090619,    8,     ,     ,     ,     
  225,20090619,    9,     ,     ,     ,     
  225,20090619,   10,     ,     ,     ,     
  225,20090619,   11,     ,     ,     ,     
  225,20090619,   12,     ,     ,     ,     
  225,20090619,   13,     ,     ,     ,     
  225,20090619,   14,     ,     ,     ,     
  225,20090619,   15,     ,     ,     ,     
  225,20090619,   16,     ,     ,     ,     
  225,20090619,   17,     ,     ,     ,     
  225,20090619,   18,     ,     ,     ,     
  225,20090619,   19,     ,     ,     ,     
  225,20090619,   20,     ,     ,     ,     
  225,20090619,   21,     ,     ,     ,     
  225,20090619,   22,     ,     ,     ,     
  225,20090619,   23,     ,     ,     ,     
  225,20090619,   24,     ,     ,     ,     
  225,20090620,    1,     ,     ,     ,     
  225,20090620,    2,     ,     ,     ,     
  225,20090620,    3,     ,     ,     ,     
  225,20090620,    4,     ,     ,     ,     
  225,20090620,    5,     ,     ,     ,     
  225,20090620,    6,     ,     ,     ,     
  225,20090620,    7,     ,     ,     ,     
  225,20090620,    8,     ,     ,     ,     
  225,20090620,    9,     ,     ,     ,     
  225,20090620,   10,     ,     ,     ,     
  225,20090620,   11,     ,     ,     ,     
  225,20090620,   12,     ,     ,     ,     
  225,20090620,   13,     ,     ,     ,     
  225,20090620,   14,     ,     ,     ,     
  225,20090620,   15,     ,     ,     ,     
  225,20090620,   16,     ,     ,     ,     
  225,20090620,   17,     ,     ,     ,     
  225,20090620,   18,     ,     ,     ,     
  225,20090620,   19,     ,     ,     ,     
  225,20090620,   20,     ,     ,     ,     
  225,20090620,   21,     ,     ,     ,     
  225,20090620,   22,     ,     ,     ,     
  225,20090620,   23,     ,     ,     ,     
  225,20090620,   24,     ,     ,     ,     
  225,20090621,    1,     ,     ,     ,     
  225,20090621,    2,     ,     ,     ,     
  225,20090621,    3,     ,     ,     ,     
  225,20090621,    4,     ,     ,     ,     
  225,20090621,    5,     ,     ,     ,     
  225,20090621,    6,     ,     ,     ,     
  225,20090621,    7,     ,     ,     ,     
  225,20090621,    8,     ,     ,     ,     
  225,20090621,    9,     ,     ,     ,     
  225,20090621,   10,     ,     ,     ,     
  225,20090621,   11,     ,     ,     ,     
  225,20090621,   12,     ,     ,     ,     
  225,20090621,   13,     ,     ,     ,     
  225,20090621,   14,     ,     ,     ,     
  225,20090621,   15,     ,     ,     ,     
  225,20090621,   16,     ,     ,     ,     
  225,20090621,   17,     ,     ,     ,     
  225,20090621,   18,     ,     ,     ,     
  225,20090621,   19,     ,     ,     ,     
  225,20090621,   20,     ,     ,     ,     
  225,20090621,   21,     ,     ,     ,     
  225,20090621,   22,     ,     ,     ,     
  225,20090621,   23,     ,     ,     ,     
  225,20090621,   24,     ,     ,     ,     
  225,20090622,    1,     ,     ,     ,     
  225,20090622,    2,     ,     ,     ,     
  225,20090622,    3,     ,     ,     ,     
  225,20090622,    4,     ,     ,     ,     
  225,20090622,    5,     ,     ,     ,     
  225,20090622,    6,     ,     ,     ,     
  225,20090622,    7,     ,     ,     ,     
  225,20090622,    8,     ,     ,     ,     
  225,20090622,    9,     ,     ,     ,     
  225,20090622,   10,     ,     ,     ,     
  225,20090622,   11,     ,     ,     ,     
  225,20090622,   12,     ,     ,     ,     
  225,20090622,   13,     ,     ,     ,     
  225,20090622,   14,     ,     ,     ,     
  225,20090622,   15,     ,     ,     ,     
  225,20090622,   16,     ,     ,     ,     
  225,20090622,   17,     ,     ,     ,     
  225,20090622,   18,     ,     ,     ,     
  225,20090622,   19,     ,     ,     ,     
  225,20090622,   20,     ,     ,     ,     
  225,20090622,   21,     ,     ,     ,     
  225,20090622,   22,     ,     ,     ,     
  225,20090622,   23,     ,     ,     ,     
  225,20090622,   24,     ,     ,     ,     
  225,20090623,    1,     ,     ,     ,     
  225,20090623,    2,     ,     ,     ,     
  225,20090623,    3,     ,     ,     ,     
  225,20090623,    4,     ,     ,     ,     
  225,20090623,    5,     ,     ,     ,     
  225,20090623,    6,     ,     ,     ,     
  225,20090623,    7,     ,     ,     ,     
  225,20090623,    8,     ,     ,     ,     
  225,20090623,    9,     ,     ,     ,     
  225,20090623,   10,     ,     ,     ,     
  225,20090623,   11,     ,     ,     ,     
  225,20090623,   12,     ,     ,     ,     
  225,20090623,   13,     ,     ,     ,     
  225,20090623,   14,     ,     ,     ,     
  225,20090623,   15,     ,     ,     ,     
  225,20090623,   16,     ,     ,     ,     
  225,20090623,   17,     ,     ,     ,     
  225,20090623,   18,     ,     ,     ,     
  225,20090623,   19,     ,     ,     ,     
  225,20090623,   20,     ,     ,     ,     
  225,20090623,   21,     ,     ,     ,     
  225,20090623,   22,     ,     ,     ,     
  225,20090623,   23,     ,     ,     ,     
  225,20090623,   24,     ,     ,     ,     
  225,20090624,    1,     ,     ,     ,     
  225,20090624,    2,     ,     ,     ,     
  225,20090624,    3,     ,     ,     ,     
  225,20090624,    4,     ,     ,     ,     
  225,20090624,    5,     ,     ,     ,     
  225,20090624,    6,     ,     ,     ,     
  225,20090624,    7,     ,     ,     ,     
  225,20090624,    8,     ,     ,     ,     
  225,20090624,    9,     ,     ,     ,     
  225,20090624,   10,     ,     ,     ,     
  225,20090624,   11,     ,     ,     ,     
  225,20090624,   12,     ,     ,     ,     
  225,20090624,   13,     ,     ,     ,     
  225,20090624,   14,     ,     ,     ,     
  225,20090624,   15,     ,     ,     ,     
  225,20090624,   16,     ,     ,     ,     
  225,20090624,   17,     ,     ,     ,     
  225,20090624,   18,     ,     ,     ,     
  225,20090624,   19,     ,     ,     ,     
  225,20090624,   20,     ,     ,     ,     
  225,20090624,   21,     ,     ,     ,     
  225,20090624,   22,     ,     ,     ,     
  225,20090624,   23,     ,     ,     ,     
  225,20090624,   24,     ,     ,     ,     
  225,20090625,    1,     ,     ,     ,     
  225,20090625,    2,     ,     ,     ,     
  225,20090625,    3,     ,     ,     ,     
  225,20090625,    4,     ,     ,     ,     
  225,20090625,    5,     ,     ,     ,     
  225,20090625,    6,     ,     ,     ,     
  225,20090625,    7,     ,     ,     ,     
  225,20090625,    8,     ,     ,     ,     
  225,20090625,    9,     ,     ,     ,     
  225,20090625,   10,     ,     ,     ,     
  225,20090625,   11,     ,     ,     ,     
  225,20090625,   12,     ,     ,     ,     
  225,20090625,   13,     ,     ,     ,     
  225,20090625,   14,     ,     ,     ,     
  225,20090625,   15,     ,     ,     ,     
  225,20090625,   16,     ,     ,     ,     
  225,20090625,   17,     ,     ,     ,     
  225,20090625,   18,     ,     ,     ,     
  225,20090625,   19,     ,     ,     ,     
  225,20090625,   20,     ,     ,     ,     
  225,20090625,   21,     ,     ,     ,     
  225,20090625,   22,     ,     ,     ,     
  225,20090625,   23,     ,     ,     ,     
  225,20090625,   24,     ,     ,     ,     
  225,20090626,    1,     ,     ,     ,     
  225,20090626,    2,     ,     ,     ,     
  225,20090626,    3,     ,     ,     ,     
  225,20090626,    4,     ,     ,     ,     
  225,20090626,    5,     ,     ,     ,     
  225,20090626,    6,     ,     ,     ,     
  225,20090626,    7,     ,     ,     ,     
  225,20090626,    8,     ,     ,     ,     
  225,20090626,    9,     ,     ,     ,     
  225,20090626,   10,     ,     ,     ,     
  225,20090626,   11,     ,     ,     ,     
  225,20090626,   12,     ,     ,     ,     
  225,20090626,   13,     ,     ,     ,     
  225,20090626,   14,     ,     ,     ,     
  225,20090626,   15,     ,     ,     ,     
  225,20090626,   16,     ,     ,     ,     
  225,20090626,   17,     ,     ,     ,     
  225,20090626,   18,     ,     ,     ,     
  225,20090626,   19,     ,     ,     ,     
  225,20090626,   20,     ,     ,     ,     
  225,20090626,   21,     ,     ,     ,     
  225,20090626,   22,     ,     ,     ,     
  225,20090626,   23,     ,     ,     ,     
  225,20090626,   24,     ,     ,     ,     
  225,20090627,    1,     ,     ,     ,     
  225,20090627,    2,     ,     ,     ,     
  225,20090627,    3,     ,     ,     ,     
  225,20090627,    4,     ,     ,     ,     
  225,20090627,    5,     ,     ,     ,     
  225,20090627,    6,     ,     ,     ,     
  225,20090627,    7,     ,     ,     ,     
  225,20090627,    8,     ,     ,     ,     
  225,20090627,    9,     ,     ,     ,     
  225,20090627,   10,     ,     ,     ,     
  225,20090627,   11,     ,     ,     ,     
  225,20090627,   12,     ,     ,     ,     
  225,20090627,   13,     ,     ,     ,     
  225,20090627,   14,     ,     ,     ,     
  225,20090627,   15,     ,     ,     ,     
  225,20090627,   16,     ,     ,     ,     
